"Zip.Code","Incidence","Year"
95131,28.5,2016
95132,35.1,2016
95133,36.3,2016
95134,32.3,2016
95135,21.8,2016
95136,41.7,2016
95138,32,2016
95148,35.8,2016
95202,240.8,2016
95203,183.6,2016
95204,94.6,2016
95205,105.9,2016
95206,110.8,2016
95207,122.2,2016
95209,58,2016
95210,86.5,2016
95212,43.4,2016
95215,42.6,2016
95219,45.5,2016
95240,83.1,2016
95242,39.5,2016
95252,54,2016
95301,98.2,2016
95307,64.1,2016
95315,75.4,2016
95316,77.5,2016
95320,38.5,2016
95322,142.5,2016
95324,75.2,2016
95326,51.6,2016
95330,84.6,2016
95334,93.2,2016
95336,72.3,2016
95337,67.3,2016
95338,87.4,2016
95340,176.6,2016
95341,152.2,2016
95348,134.6,2016
95350,93.8,2016
95351,102.1,2016
95354,89,2016
95355,57.7,2016
95356,62,2016
95357,77.2,2016
95358,69,2016
95360,57.7,2016
95361,87.5,2016
95363,53.7,2016
95365,314.9,2016
95366,39.3,2016
95367,70,2016
95368,40.2,2016
95370,72.7,2016
95376,80.4,2016
95377,30.8,2016
95380,90,2016
95382,55,2016
95386,81.3,2016
95388,138.9,2016
95391,69.2,2016
95401,79,2016
95403,66.5,2016
95404,49.2,2016
95405,49.2,2016
95407,69.1,2016
95409,40.6,2016
95422,69,2016
95437,49.8,2016
95451,94.3,2016
95453,104.8,2016
95472,42.3,2016
95476,50.5,2016
95482,89.2,2016
95490,69.1,2016
95492,45.5,2016
95501,71.9,2016
95503,58.1,2016
95519,35,2016
95521,60.6,2016
95531,135.7,2016
95540,86.4,2016
95551,312.2,2016
95602,84.5,2016
95603,42.5,2016
95605,83,2016
95608,64.7,2016
95610,69.3,2016
95616,44.1,2016
95618,36.5,2016
95620,85.6,2016
95621,78,2016
95624,42.1,2016
95628,57.2,2016
95630,22.5,2016
95632,35.9,2016
95640,61.9,2016
95642,126.3,2016
95648,33.8,2016
95660,98.3,2016
95661,37.1,2016
95662,43.6,2016
95667,57.5,2016
95670,64.4,2016
95673,71.2,2016
95677,49.6,2016
95678,31.1,2016
95682,47.5,2016
95687,69.4,2016
95688,85.2,2016
95691,84,2016
95694,67.1,2016
95695,56.7,2016
95747,28.8,2016
95757,43.6,2016
95758,49.9,2016
95762,24.4,2016
95765,32.9,2016
95776,63.7,2016
95811,199.4,2016
95815,134.6,2016
95817,117.5,2016
95818,86.8,2016
95819,46.2,2016
95820,96.3,2016
95821,152.2,2016
95822,94.5,2016
95823,133.3,2016
95824,104.4,2016
95825,186.6,2016
95826,71.2,2016
95827,78,2016
95828,87.1,2016
95829,40.6,2016
95831,55.5,2016
95832,151.2,2016
95833,90.5,2016
95834,98,2016
95835,41.4,2016
95838,129.2,2016
95841,89.4,2016
95842,117.1,2016
95843,52.7,2016
95864,56.8,2016
95901,47.1,2016
95926,41.5,2016
95928,28.6,2016
95945,52.5,2016
95948,50.8,2016
95949,40.6,2016
95953,75.9,2016
95961,42.1,2016
95963,67.3,2016
95965,65,2016
95966,70.2,2016
95969,60.6,2016
95973,43.9,2016
95991,52.5,2016
95993,30.2,2016
96001,69.9,2016
96002,75.8,2016
96003,57.5,2016
96007,46.5,2016
96021,50.9,2016
96022,75.9,2016
96035,141.9,2016
96080,100.1,2016
96097,54.5,2016
96101,139.9,2016
96122,187.2,2016
96130,51.7,2016
90001,95.5,2016
90002,127.3,2016
90003,137.9,2016
90004,95.3,2016
90005,79.7,2016
90006,88.2,2016
90007,111,2016
90008,159.9,2016
90011,109.6,2016
90012,54.7,2016
90015,105.8,2016
90016,130.2,2016
90017,122.1,2016
90018,109.7,2016
90019,113.3,2016
90020,89.3,2016
90022,88.5,2016
90023,106.1,2016
90025,25.7,2016
90026,98.5,2016
90027,57.7,2016
90028,133,2016
90029,110.6,2016
90031,94.1,2016
90032,78.1,2016
90033,97.7,2016
90034,42.3,2016
90035,53.4,2016
90036,49.9,2016
90037,137.6,2016
90038,113.8,2016
90039,50.1,2016
90040,82.9,2016
90041,64.7,2016
90042,58.6,2016
90043,199.2,2016
90044,148.3,2016
90045,46.1,2016
90046,40.4,2016
90047,160.5,2016
90056,131.6,2016
90057,108.5,2016
90058,185.6,2016
90059,171.2,2016
90061,175.1,2016
90062,183.5,2016
90063,80.8,2016
90064,46.9,2016
90065,77.1,2016
90066,42.4,2016
90068,48.2,2016
90201,66.5,2016
90220,140.3,2016
90221,116.3,2016
90222,152.8,2016
90230,58,2016
90232,43.8,2016
90240,66,2016
90241,57.6,2016
90242,64.9,2016
90245,42.4,2016
90247,131.2,2016
90248,94.8,2016
90249,124.4,2016
90250,106,2016
90255,73.5,2016
90260,95.9,2016
90262,95.4,2016
90266,23,2016
90270,64.2,2016
90275,18.4,2016
90277,37.6,2016
90278,36.3,2016
90280,68.3,2016
90291,66.4,2016
90301,122.4,2016
90302,86.5,2016
90303,121.3,2016
90304,91.5,2016
90305,174,2016
90404,52.9,2016
90405,65.1,2016
90501,82.7,2016
90502,94.8,2016
90503,44.6,2016
90504,48.9,2016
90505,50.7,2016
90601,54.8,2016
90602,96.6,2016
90603,50.1,2016
90604,85.3,2016
90605,86.2,2016
90606,87.8,2016
90620,68,2016
90621,48.2,2016
90623,64.3,2016
90630,42.3,2016
90631,56.3,2016
90638,55.2,2016
90640,84.6,2016
90650,75.3,2016
90660,71.5,2016
90670,71.8,2016
90680,55.7,2016
90701,69,2016
90703,48.3,2016
90706,80.2,2016
90710,101.4,2016
90712,62.9,2016
90713,31.8,2016
90715,80.5,2016
90716,78.6,2016
90717,70.8,2016
90723,81.5,2016
90731,111,2016
90732,53.4,2016
90744,95.2,2016
90745,95.1,2016
90746,162.3,2016
90755,70.9,2016
90802,88.7,2016
90804,96.8,2016
90805,127,2016
90806,98.5,2016
90807,79.1,2016
90808,32.4,2016
90810,105.6,2016
90813,115.8,2016
90814,44.4,2016
90815,26.8,2016
91001,60,2016
91006,43.3,2016
91007,45.6,2016
91010,79.6,2016
91011,32.8,2016
91016,61.8,2016
91030,46,2016
91040,73,2016
91042,46.2,2016
91101,53.6,2016
91103,55.9,2016
91104,57.4,2016
91106,35.4,2016
91107,54.7,2016
91201,63.3,2016
91202,33.1,2016
91204,88.1,2016
91205,100.3,2016
91206,46.8,2016
91214,30.7,2016
91302,26.7,2016
91303,133.3,2016
91304,104.6,2016
91306,143.1,2016
91307,72.6,2016
91311,94.2,2016
91316,59.6,2016
91320,20.7,2016
91321,77.5,2016
91324,84.1,2016
91325,86.7,2016
91326,27.4,2016
91331,104.6,2016
91335,103.9,2016
91340,92,2016
91342,82.4,2016
91343,116.9,2016
91344,86.2,2016
91345,92.3,2016
91350,31.1,2016
91351,58.9,2016
91352,92.2,2016
91354,34.6,2016
91355,41.6,2016
91356,57.6,2016
91360,42.5,2016
91362,21.8,2016
91364,33.3,2016
91367,51.9,2016
91381,24.8,2016
91384,27.5,2016
91387,54.5,2016
91401,83.3,2016
91402,117,2016
91403,35.9,2016
91405,126.8,2016
91406,126.5,2016
91411,120.1,2016
91423,38.3,2016
91501,33.9,2016
91502,66.4,2016
91504,88.6,2016
91505,42.3,2016
91506,45,2016
91601,85.6,2016
91604,30.4,2016
91605,88.6,2016
91606,129.7,2016
91607,52.6,2016
91701,41.7,2016
91702,104.1,2016
91706,88.2,2016
91709,40.2,2016
91710,67,2016
91711,52.9,2016
91722,78.7,2016
91723,70.4,2016
91724,53,2016
91730,58.4,2016
91731,112.7,2016
91732,116.7,2016
91733,108,2016
91739,31.2,2016
91740,67.4,2016
91741,62.9,2016
91744,104.7,2016
91745,74.6,2016
91746,72.4,2016
91748,42.1,2016
91750,70.9,2016
91752,56.6,2016
91754,80.8,2016
91755,37,2016
91761,67.9,2016
91762,88.1,2016
91763,86.8,2016
91764,64.3,2016
91765,41.7,2016
91766,93.6,2016
91767,106.1,2016
91768,96.1,2016
91770,57.7,2016
91773,54.9,2016
91775,39.6,2016
91776,67.7,2016
91780,56.2,2016
91784,26.6,2016
91786,89.8,2016
91789,50.4,2016
91790,80.4,2016
91791,61.8,2016
91792,67.1,2016
91801,59.2,2016
91803,44.5,2016
91901,42.8,2016
91906,116.5,2016
91910,71.8,2016
91911,85.5,2016
91913,35.1,2016
91915,31.3,2016
91932,84.6,2016
91941,46.6,2016
91942,49.9,2016
91945,74.9,2016
91950,103,2016
91977,88.6,2016
91978,59.9,2016
92008,30.1,2016
92009,23.3,2016
92011,25.2,2016
92019,39.4,2016
92020,65.2,2016
92021,58.3,2016
92024,17.9,2016
92025,51.8,2016
92026,33.8,2016
92027,44.3,2016
92028,38.1,2016
92037,28.9,2016
92040,46.6,2016
92054,34.8,2016
92056,40.8,2016
92057,40.5,2016
92058,50.7,2016
92064,36,2016
92065,36.3,2016
92069,38.6,2016
92071,50.4,2016
92078,24,2016
92081,29.6,2016
92082,32.3,2016
92083,47.8,2016
92084,32,2016
92101,141.4,2016
92102,106.1,2016
92103,53.3,2016
92104,56.4,2016
92105,98.8,2016
92106,31.1,2016
92107,40.1,2016
92108,71.7,2016
92109,27.4,2016
92110,54.3,2016
92111,98.5,2016
92113,150.4,2016
92114,96.2,2016
92115,106.9,2016
92116,71.7,2016
92117,56.9,2016
92118,37.5,2016
92119,51,2016
92120,41.7,2016
92122,24.6,2016
92123,91.1,2016
92124,48.7,2016
92126,49.4,2016
92127,26.6,2016
92128,20,2016
92129,25.7,2016
92130,14.3,2016
92131,19.3,2016
92139,68.2,2016
92154,78.2,2016
92173,94.4,2016
92201,75.8,2016
92203,35.7,2016
92220,165.9,2016
92223,100.3,2016
92225,125.7,2016
92227,216.9,2016
92230,166.4,2016
92231,73.3,2016
92233,196.7,2016
92234,50.9,2016
92236,56.4,2016
92240,79.7,2016
92243,151.4,2016
92249,119.2,2016
92250,137.7,2016
92251,157.9,2016
92253,47.2,2016
92254,36.4,2016
92260,37.3,2016
92262,45.9,2016
92274,41.4,2016
92277,46.9,2016
92281,325.2,2016
92284,75,2016
92301,102.2,2016
92307,104.2,2016
92308,107.5,2016
92311,216.4,2016
92313,103.1,2016
92314,62.6,2016
92315,129.7,2016
92316,102.7,2016
92324,92.4,2016
92325,87.6,2016
92335,71.1,2016
92336,43.8,2016
92337,81.1,2016
92342,82.9,2016
92344,48.1,2016
92345,75.2,2016
92346,98.8,2016
92354,69.8,2016
92359,99.3,2016
92363,92.5,2016
92371,29.7,2016
92373,71,2016
92374,71.5,2016
92376,87.1,2016
92377,72.3,2016
92392,88.5,2016
92394,96.6,2016
92395,100.7,2016
92399,44.6,2016
92401,226.6,2016
92404,129.3,2016
92405,166.9,2016
92407,115.4,2016
92408,85,2016
92410,103.6,2016
92411,177.3,2016
92501,71,2016
92503,67.3,2016
92504,74.7,2016
92505,78,2016
92506,52.2,2016
92507,91.9,2016
92508,39.6,2016
92509,63.5,2016
92530,68.1,2016
92532,40.7,2016
92543,93.3,2016
92544,81.1,2016
92545,91.5,2016
92551,93.7,2016
92553,75.3,2016
92555,90.2,2016
92557,77.6,2016
92562,40.9,2016
92563,49.6,2016
92567,48.3,2016
92570,69.3,2016
92571,68.2,2016
92582,74,2016
92583,106,2016
92584,47.4,2016
92585,61.2,2016
92586,68.7,2016
92587,56.4,2016
92591,45,2016
92592,43.5,2016
92595,49.8,2016
92596,50.9,2016
92602,33.2,2016
92604,33.4,2016
92606,35.1,2016
92614,33.4,2016
92618,31.2,2016
92620,39.5,2016
92626,46.4,2016
92627,57.8,2016
92629,31.4,2016
92630,28.2,2016
92646,29.2,2016
92647,59,2016
92648,55.3,2016
92649,34.5,2016
92653,30,2016
92655,90.1,2016
92656,24.6,2016
92663,50.9,2016
92672,15.4,2016
92673,16.1,2016
92675,24.7,2016
92677,23.2,2016
92679,19.9,2016
92683,51.1,2016
92688,25.4,2016
92691,21.6,2016
92692,24.6,2016
92694,24.2,2016
92701,72.3,2016
92703,85.1,2016
92704,77.4,2016
92705,58.1,2016
92706,76.6,2016
92707,80,2016
92708,36.1,2016
92780,83.2,2016
92782,34.7,2016
92801,71.7,2016
92802,86.5,2016
92804,85.2,2016
92805,90.2,2016
92806,59.1,2016
92807,37.3,2016
92821,41.8,2016
92831,71.9,2016
92832,82.9,2016
92833,57.5,2016
92835,56,2016
92840,69.6,2016
92841,52.9,2016
92843,84.3,2016
92844,46.1,2016
92860,45.6,2016
92865,73.1,2016
92866,79.2,2016
92867,63.7,2016
92868,99.7,2016
92869,52.9,2016
92870,56.8,2016
92879,47.4,2016
92880,46.7,2016
92881,34.1,2016
92882,51.4,2016
92883,31.4,2016
92886,35.5,2016
92887,31.9,2016
93001,89,2016
93003,61.9,2016
93004,63.4,2016
93010,42.6,2016
93012,34.4,2016
93013,71.7,2016
93015,67.5,2016
93021,31.1,2016
93030,75.1,2016
93033,69.1,2016
93035,50.2,2016
93036,89.5,2016
93041,57.3,2016
93060,66.8,2016
93063,43.3,2016
93065,63.2,2016
93101,77.5,2016
93103,36.1,2016
93111,48.6,2016
93117,51,2016
93202,376,2016
93203,67.4,2016
93204,82.1,2016
93210,92.3,2016
93212,106.9,2016
93215,70.6,2016
93219,43.2,2016
93221,36.2,2016
93223,65.8,2016
93230,138,2016
93234,75,2016
93240,117.3,2016
93241,92.6,2016
93245,97.7,2016
93247,66.5,2016
93250,87.1,2016
93256,48.8,2016
93257,73.3,2016
93261,166.9,2016
93263,63.5,2016
93268,41.2,2016
93270,70.1,2016
93274,75.1,2016
93277,57.8,2016
93280,59.1,2016
93286,40.9,2016
93291,48.3,2016
93292,44.8,2016
93301,180.3,2016
93304,139.8,2016
93305,120.1,2016
93306,103.1,2016
93307,97.4,2016
93308,80.4,2016
93309,114.9,2016
93311,53.8,2016
93312,41.3,2016
93313,74.3,2016
93314,28,2016
93401,50.8,2016
93402,48.7,2016
93420,50,2016
93422,41.6,2016
93433,90.7,2016
93434,155.1,2016
93436,65,2016
93444,55.9,2016
93445,141.9,2016
93446,46.7,2016
93451,107.7,2016
93454,124,2016
93455,58.7,2016
93458,92,2016
93501,127.4,2016
93505,135.9,2016
93514,104.3,2016
93534,171.6,2016
93535,181,2016
93536,79.2,2016
93543,136,2016
93546,65.9,2016
93550,144.8,2016
93551,68.8,2016
93552,98.7,2016
93555,59.3,2016
93560,103.8,2016
93561,66.2,2016
93591,113.3,2016
93609,139.2,2016
93610,114.5,2016
93611,67,2016
93612,122.9,2016
93614,111.1,2016
93615,122.1,2016
93616,194.5,2016
93618,90.8,2016
93619,42.2,2016
93620,97.7,2016
93622,173.2,2016
93625,156.2,2016
93630,100.3,2016
93631,117.1,2016
93635,136.9,2016
93636,77.8,2016
93637,143.7,2016
93638,158.5,2016
93640,199.7,2016
93644,131.7,2016
93646,138.5,2016
93647,68.9,2016
93648,206.9,2016
93650,336.3,2016
93654,92.5,2016
93656,151,2016
93657,111.1,2016
93662,181.2,2016
93675,176,2016
93701,210.2,2016
93702,166.8,2016
93703,208.3,2016
93704,129.4,2016
93705,199.6,2016
93706,203.3,2016
93710,118.8,2016
93711,90.8,2016
93720,104.8,2016
93721,168.8,2016
93722,157.9,2016
93723,128.4,2016
93725,153.4,2016
93726,212.8,2016
93727,139,2016
93728,218.7,2016
93730,41.3,2016
93901,76.7,2016
93905,78.4,2016
93906,88.1,2016
93907,46.1,2016
93926,66.8,2016
93927,66.4,2016
93930,47.6,2016
93933,88.8,2016
93940,43.8,2016
93950,60,2016
93955,72.5,2016
93960,68.9,2016
94002,20.1,2016
94010,16.4,2016
94014,73.8,2016
94015,67.3,2016
94019,39.8,2016
94025,52.1,2016
94030,37.4,2016
94040,20,2016
94043,28.8,2016
94044,49.4,2016
94061,70.8,2016
94062,20.7,2016
94063,96.8,2016
94066,64.7,2016
94080,67.4,2016
94085,27.3,2016
94086,21.2,2016
94087,21.4,2016
94102,92.9,2016
94103,97.6,2016
94107,83.4,2016
94109,73.2,2016
94110,84.5,2016
94112,84.2,2016
94115,93.2,2016
94116,47.6,2016
94117,85.7,2016
94118,33.9,2016
94121,54.7,2016
94122,52.3,2016
94124,162.7,2016
94127,77.3,2016
94131,52.2,2016
94132,53.5,2016
94133,59,2016
94134,120.6,2016
94303,73.5,2016
94401,57.4,2016
94402,40.5,2016
94403,38.1,2016
94404,22.7,2016
94501,83.9,2016
94502,56.1,2016
94503,57.2,2016
94505,38,2016
94509,170.7,2016
94510,60.3,2016
94513,58.5,2016
94518,51.1,2016
94519,39.7,2016
94520,97.3,2016
94521,62.9,2016
94523,37.4,2016
94526,25.9,2016
94530,68.3,2016
94531,113.9,2016
94533,146.9,2016
94534,43.1,2016
94536,43.1,2016
94538,49.1,2016
94539,36.8,2016
94541,103.2,2016
94542,57.7,2016
94544,131.4,2016
94545,129.4,2016
94546,80.1,2016
94547,54.7,2016
94550,37.4,2016
94551,40.4,2016
94553,46,2016
94555,43.6,2016
94558,48.3,2016
94559,48.5,2016
94560,68.6,2016
94561,78.3,2016
94564,105.1,2016
94565,133.6,2016
94566,38.7,2016
94568,39.7,2016
94572,124.7,2016
94577,89.4,2016
94578,120,2016
94579,125.5,2016
94580,99,2016
94582,27.4,2016
94583,23.6,2016
94585,110.6,2016
94587,71.1,2016
94588,40.1,2016
94589,157,2016
94590,223.4,2016
94591,109.5,2016
94596,49.3,2016
94597,30.8,2016
94598,31.8,2016
94601,184.1,2016
94602,93.3,2016
94603,210.5,2016
94605,219.3,2016
94606,171.3,2016
94607,209.3,2016
94608,122.4,2016
94609,156.6,2016
94610,62.4,2016
94611,39.2,2016
94612,262,2016
94618,40,2016
94619,106.6,2016
94621,288.8,2016
94702,87.3,2016
94703,140.9,2016
94706,47.2,2016
94710,110.9,2016
94801,217.4,2016
94803,93.4,2016
94804,184.7,2016
94805,106.3,2016
94806,129.5,2016
94901,40,2016
94903,23.2,2016
94928,35,2016
94945,49.2,2016
94947,43.4,2016
94949,43.5,2016
94952,48.5,2016
94954,34.7,2016
94965,74.2,2016
95531,95.5,2017
95540,140.2,2017
95602,73.9,2017
95603,45.6,2017
95605,104.3,2017
95608,66.9,2017
95610,80.5,2017
95616,45.9,2017
95618,59.9,2017
95620,72.3,2017
95621,60.3,2017
95624,39.9,2017
95628,40.2,2017
95630,28.9,2017
95632,54.2,2017
95640,68,2017
95648,31.9,2017
95660,108.9,2017
95661,53.4,2017
95662,66,2017
95667,56.9,2017
95670,70.8,2017
95673,120.1,2017
95677,54.4,2017
95678,55.4,2017
95682,43.3,2017
95687,107.4,2017
95688,105.9,2017
95691,80.6,2017
95694,91.5,2017
95695,39.9,2017
95742,36.5,2017
95746,35.4,2017
95747,43,2017
95757,43.7,2017
95758,60.6,2017
95762,29.3,2017
95765,40.3,2017
95776,47.9,2017
95815,170,2017
95817,144.6,2017
95818,136.1,2017
95819,40.2,2017
95820,91,2017
95821,159.5,2017
95822,103.8,2017
95823,137.7,2017
95824,122.5,2017
95825,209.1,2017
95826,89.2,2017
95827,72.4,2017
95828,106.6,2017
95829,57.2,2017
95831,62.4,2017
95832,101.7,2017
95833,97.6,2017
95834,118.5,2017
95835,52.8,2017
95838,144.8,2017
95841,128.1,2017
95842,107.7,2017
95843,74.6,2017
95864,61.6,2017
95901,77.3,2017
95912,107.3,2017
95917,181.5,2017
95926,71.6,2017
95928,47.8,2017
95945,65.3,2017
95948,60.9,2017
95949,60.1,2017
95953,75.7,2017
95961,35.8,2017
95963,35.4,2017
95965,46.6,2017
95966,44.7,2017
95969,32.1,2017
95973,46.8,2017
95991,44.7,2017
95993,42.7,2017
96001,56.3,2017
96002,72.6,2017
96003,47.6,2017
96007,52.5,2017
96019,125.4,2017
96020,343.3,2017
96021,107,2017
96022,42.6,2017
96080,120.1,2017
96097,65.1,2017
96101,152.2,2017
96122,153,2017
96130,52.2,2017
96150,22.9,2017
96161,35.4,2017
90001,82.5,2017
90002,134.3,2017
90003,126.2,2017
90004,96.9,2017
90005,82.2,2017
90006,82.7,2017
90007,84.3,2017
90008,170.8,2017
90011,103,2017
90012,37.2,2017
90015,120.5,2017
90016,125.2,2017
90017,73.2,2017
90018,128.3,2017
90019,95,2017
90020,75.8,2017
90022,99.3,2017
90023,84.1,2017
90025,29.5,2017
90026,112.8,2017
90027,89.7,2017
90028,160.7,2017
90029,75.7,2017
90031,84.3,2017
90032,73.3,2017
90033,91.3,2017
90034,45.2,2017
90035,21.6,2017
90036,34.8,2017
90037,136.7,2017
90038,93.7,2017
90039,61.8,2017
90040,117.9,2017
90041,41.4,2017
90042,57.1,2017
90043,183.7,2017
90044,144.8,2017
90045,40.8,2017
90046,33.2,2017
90047,156.9,2017
90048,61.5,2017
90057,99.9,2017
90058,138.5,2017
90059,186.5,2017
90061,171.8,2017
90062,168.6,2017
90063,73,2017
90064,31.1,2017
90065,65.3,2017
90066,51.6,2017
90201,63.6,2017
90220,147.6,2017
90221,116.4,2017
90222,149.6,2017
90230,61.5,2017
90232,89.2,2017
90240,64.8,2017
90241,59.9,2017
90242,58.6,2017
90247,93.5,2017
90248,91.2,2017
90249,111.2,2017
90250,115.9,2017
90254,38.1,2017
90255,65.6,2017
90260,102.7,2017
90262,80.3,2017
90266,18.8,2017
90270,68.8,2017
90275,21.2,2017
90277,24.4,2017
90278,44.6,2017
90280,67.3,2017
90291,40.9,2017
90301,101.2,2017
90302,103.3,2017
90303,126.2,2017
90304,89.3,2017
90305,89.8,2017
90404,89.8,2017
90405,31.7,2017
90501,91.2,2017
90502,63.8,2017
90503,42.6,2017
90504,55.5,2017
90505,40.2,2017
90601,52.8,2017
90602,88.3,2017
90603,44.9,2017
90604,74.6,2017
90605,93.8,2017
90606,68.8,2017
90620,66.3,2017
90621,78.2,2017
90623,59.5,2017
90630,51.8,2017
90631,61.9,2017
90638,33.1,2017
90640,63.4,2017
90650,68,2017
90660,81.3,2017
90670,46.8,2017
90680,52.9,2017
90701,84.4,2017
90703,42.8,2017
90706,73.9,2017
90710,91.8,2017
90712,58.4,2017
90713,50.3,2017
90715,54.5,2017
90716,73.1,2017
90717,78.9,2017
90720,29,2017
90723,74.8,2017
90731,124.8,2017
90732,47.1,2017
90744,93.1,2017
90745,87.9,2017
90746,147.6,2017
90755,45.1,2017
90802,78.2,2017
90803,28,2017
90804,92.1,2017
90805,119.1,2017
90806,107.2,2017
90807,86.7,2017
90808,42.2,2017
90810,98.3,2017
90813,107.8,2017
90814,45.6,2017
90815,33.8,2017
91001,50.9,2017
91006,34.2,2017
91007,30.7,2017
91010,64.5,2017
91016,56.3,2017
91024,58.1,2017
91030,33,2017
91040,63.5,2017
91042,42.2,2017
91103,63.7,2017
91104,63.4,2017
91106,39.6,2017
91107,42.2,2017
91201,34.6,2017
91202,56.6,2017
91204,41.6,2017
91205,48.9,2017
91206,42.1,2017
91214,24.8,2017
91302,33.5,2017
91303,94.7,2017
91304,106.5,2017
91306,119,2017
91307,42,2017
91311,87.5,2017
91316,85.6,2017
91320,31.1,2017
91321,56,2017
91324,113.3,2017
91325,84.8,2017
91326,27,2017
91331,82,2017
91335,100.7,2017
91340,76.2,2017
91342,69,2017
91343,111.7,2017
91344,66.9,2017
91345,81.3,2017
91350,49.8,2017
91351,66.6,2017
91352,82.6,2017
91354,33.1,2017
91355,37.3,2017
91356,58.6,2017
91360,29.3,2017
91362,27.5,2017
91364,24.6,2017
91367,37.6,2017
91381,24.7,2017
91384,50.9,2017
91387,62.5,2017
91390,29.5,2017
91401,62.4,2017
91402,96.8,2017
91405,102.2,2017
91406,72.4,2017
91411,78.6,2017
91423,52.1,2017
91501,49.3,2017
91502,68.4,2017
91504,78.2,2017
91505,33.7,2017
91506,44,2017
91601,89,2017
91604,30.7,2017
91605,69.2,2017
91606,104.9,2017
91607,43,2017
91701,42.1,2017
91702,97.9,2017
91706,80.8,2017
91708,64.4,2017
91709,38.7,2017
91710,58.8,2017
91711,60.8,2017
91722,84.9,2017
91723,107.2,2017
91724,59,2017
91730,50.8,2017
91731,82.6,2017
91732,82.6,2017
91733,90.9,2017
91737,22.1,2017
91739,25.5,2017
91740,108.2,2017
91741,76.4,2017
91744,90,2017
91745,54,2017
91746,60.4,2017
91748,23.2,2017
91750,38.4,2017
91752,54.1,2017
91754,45.4,2017
91755,42,2017
91761,66.6,2017
91762,77.3,2017
91763,71.9,2017
91764,83.2,2017
91765,53.6,2017
91766,88.5,2017
91767,79,2017
91768,111.3,2017
91770,54.8,2017
91773,70.3,2017
91775,25,2017
91776,80.7,2017
91780,52.6,2017
91784,32.5,2017
91786,74.5,2017
91789,51.9,2017
91790,78.1,2017
91791,69.3,2017
91792,52,2017
91801,50.7,2017
91803,59.8,2017
91902,82.2,2017
91910,86.4,2017
91911,87.4,2017
91913,53.1,2017
91914,32.5,2017
91915,49.2,2017
91932,94.3,2017
91941,40.2,2017
91942,61.7,2017
91945,99.7,2017
91950,109.5,2017
91977,86.5,2017
91978,66.4,2017
92008,39,2017
92009,23.4,2017
92019,37.6,2017
92020,69.5,2017
92021,75.5,2017
92024,22.4,2017
92025,44.6,2017
92026,33.6,2017
92027,43.5,2017
92028,42,2017
92037,33.9,2017
92040,64.9,2017
92054,37.8,2017
92056,27.7,2017
92057,27.8,2017
92058,29.4,2017
92064,29.4,2017
92065,35.5,2017
92069,38.8,2017
92071,62.5,2017
92078,27,2017
92081,24.2,2017
92082,49.9,2017
92083,47,2017
92084,41.1,2017
92101,117.6,2017
92102,107.9,2017
92103,60.9,2017
92104,68.5,2017
92105,96.3,2017
92106,36.8,2017
92107,44.3,2017
92108,89.8,2017
92109,31.2,2017
92110,61.1,2017
92111,74.8,2017
92113,144.7,2017
92114,94.9,2017
92115,112,2017
92116,70.1,2017
92117,77.6,2017
92118,35.8,2017
92119,42.3,2017
92120,58.2,2017
92122,36.8,2017
92123,66,2017
92124,47.1,2017
92126,45.2,2017
92127,30.9,2017
92128,22,2017
92129,43.3,2017
92130,18.8,2017
92131,16.2,2017
92139,81.8,2017
92154,79.2,2017
92173,94.5,2017
92201,81.7,2017
92203,53.5,2017
92211,50.6,2017
92220,100,2017
92223,69.3,2017
92225,87,2017
92227,257.8,2017
92230,161.4,2017
92231,75.8,2017
92233,148.2,2017
92234,40.1,2017
92236,60,2017
92240,81.2,2017
92241,109,2017
92243,135.9,2017
92249,112.2,2017
92250,112.6,2017
92251,144.1,2017
92252,96.7,2017
92253,43.9,2017
92254,41.1,2017
92262,57.9,2017
92274,37.9,2017
92277,60.3,2017
92281,355.5,2017
92284,62.3,2017
92301,118.4,2017
92307,115.5,2017
92308,103.4,2017
92311,189,2017
92313,66,2017
92314,52.7,2017
92316,95.3,2017
92324,93.7,2017
92325,107.1,2017
92335,75.1,2017
92336,43.4,2017
92337,67.4,2017
92342,110.4,2017
92344,50.5,2017
92345,68,2017
92346,48.9,2017
92354,55.7,2017
92359,89.4,2017
92371,30,2017
92373,61.3,2017
92374,66.2,2017
92376,85.3,2017
92377,57.3,2017
92392,117,2017
92394,113.1,2017
92395,120.8,2017
92399,42.8,2017
92404,127.5,2017
92405,140.7,2017
92407,80.1,2017
92408,77.3,2017
92410,113.4,2017
92411,156.8,2017
92501,73.3,2017
92503,78.2,2017
92504,75.5,2017
92505,85.7,2017
92506,76,2017
92507,60.1,2017
92508,31.2,2017
92509,58.1,2017
92530,71.3,2017
92532,42.6,2017
92543,118.9,2017
92544,99.6,2017
92545,76.1,2017
92551,101.6,2017
92553,78,2017
92555,80.7,2017
92557,76.5,2017
92562,44.3,2017
92563,43.6,2017
92567,44.9,2017
92570,68.7,2017
92571,72.2,2017
92582,83.3,2017
92583,112.4,2017
92584,57.9,2017
92585,39,2017
92586,58,2017
92587,66.1,2017
92591,52.9,2017
92592,52.5,2017
92595,56.7,2017
92596,42.3,2017
92602,19.8,2017
92604,60,2017
92606,24.4,2017
92612,33.5,2017
92614,26.5,2017
92618,42.7,2017
92620,33.8,2017
92626,40.5,2017
92627,44.6,2017
