"Zip.Code","Incidence","Year"
92102,50.4,2014
92103,32.2,2014
92104,37.7,2014
92105,58.6,2014
92106,16.5,2014
92107,16.9,2014
92108,24.8,2014
92109,20.5,2014
92110,27.5,2014
92111,24.4,2014
92113,74.7,2014
92114,66.6,2014
92115,40.4,2014
92116,26.2,2014
92117,25.4,2014
92119,12.2,2014
92120,25.2,2014
92122,9.7,2014
92123,26.7,2014
92124,14.5,2014
92126,20.6,2014
92127,11.2,2014
92128,12,2014
92129,22.5,2014
92130,6.3,2014
92131,10.6,2014
92139,35.3,2014
92154,26.1,2014
92173,40.5,2014
92201,42.8,2014
92203,17.7,2014
92211,14.7,2014
92220,60.6,2014
92223,36.6,2014
92225,32.5,2014
92227,90.7,2014
92230,147,2014
92231,39.9,2014
92233,35.4,2014
92234,30.6,2014
92236,37.6,2014
92240,52,2014
92241,14.3,2014
92243,78.2,2014
92249,34.5,2014
92250,44.9,2014
92251,43.2,2014
92252,66.8,2014
92253,19.8,2014
92254,21,2014
92257,83.8,2014
92260,14.4,2014
92262,39.7,2014
92264,29.9,2014
92270,16.2,2014
92274,23.4,2014
92276,28.7,2014
92277,24.6,2014
92284,26.4,2014
92301,91,2014
92307,71.6,2014
92308,47.1,2014
92311,113,2014
92313,21.6,2014
92314,35.8,2014
92315,78.1,2014
92316,59.1,2014
92317,47.9,2014
92320,43.5,2014
92324,50.6,2014
92325,180.1,2014
92335,50.2,2014
92336,27.8,2014
92337,43.7,2014
92342,69.4,2014
92344,23.6,2014
92345,63.5,2014
92346,31.4,2014
92354,20.9,2014
92356,61.5,2014
92359,40.5,2014
92363,237.7,2014
92371,46.8,2014
92372,50.8,2014
92373,23.1,2014
92374,30,2014
92376,59.3,2014
92377,37.3,2014
92392,61.2,2014
92394,63,2014
92395,75.5,2014
92397,62.9,2014
92399,25.8,2014
92404,86.7,2014
92405,91.4,2014
92407,57.4,2014
92408,40,2014
92410,108.6,2014
92411,170.6,2014
92501,81.9,2014
92503,38.1,2014
92504,51.8,2014
92505,32.7,2014
92506,27.7,2014
92507,51.8,2014
92508,18.3,2014
92509,41.2,2014
92530,38.8,2014
92532,32.5,2014
92536,43.6,2014
92543,94.6,2014
92544,42.5,2014
92545,43.3,2014
92548,50.3,2014
92551,36,2014
92553,62.2,2014
92555,38.8,2014
92557,34.1,2014
92562,17,2014
92563,22.2,2014
92567,24.9,2014
92570,37.6,2014
92571,40.6,2014
92582,27.1,2014
92583,47.7,2014
92584,32.1,2014
92585,25.9,2014
92586,50.4,2014
92587,32.1,2014
92591,30,2014
92592,16.4,2014
92595,30.2,2014
92596,17.8,2014
92602,10.1,2014
92603,10.6,2014
92604,18.3,2014
92606,10.4,2014
92612,19.6,2014
92614,14.1,2014
92618,18.6,2014
92620,9,2014
92625,9.6,2014
92626,19.4,2014
92627,32.8,2014
92629,23.3,2014
92630,23.5,2014
92637,14.5,2014
92646,20.7,2014
92647,36.5,2014
92648,21,2014
92649,18.4,2014
92651,20.3,2014
92653,16.4,2014
92655,38.3,2014
92656,15,2014
92660,12.9,2014
92663,20.9,2014
92672,20.4,2014
92673,19.9,2014
92675,17.5,2014
92677,19.9,2014
92679,14,2014
92683,27.3,2014
92688,14.9,2014
92691,17.4,2014
92692,16.1,2014
92694,13.7,2014
92701,41,2014
92703,27.2,2014
92704,26.9,2014
92705,22.8,2014
92706,22.2,2014
92707,25.1,2014
92708,20,2014
92780,21.3,2014
92782,7.9,2014
92801,38,2014
92802,32.6,2014
92804,35.6,2014
92805,31.3,2014
92806,36.8,2014
92807,16.5,2014
92808,13.6,2014
92821,28.7,2014
92831,33.6,2014
92832,41.7,2014
92833,24.4,2014
92835,19.3,2014
92840,31.1,2014
92841,28.9,2014
92843,35.6,2014
92844,35.9,2014
92845,22.7,2014
92860,29.3,2014
92865,19.5,2014
92866,37.3,2014
92867,12.2,2014
92868,16.6,2014
92869,14.2,2014
92870,31.2,2014
92879,34.5,2014
92880,20.3,2014
92881,13.7,2014
92882,27.7,2014
92883,23.3,2014
92886,25.3,2014
92887,19.9,2014
93001,31.4,2014
93003,22.8,2014
93004,15.4,2014
93010,27.1,2014
93012,18.5,2014
93013,10.7,2014
93015,17.4,2014
93021,21.8,2014
93023,34.5,2014
93030,51.8,2014
93033,26.7,2014
93035,31.7,2014
93036,25.9,2014
93041,30.8,2014
93060,34.7,2014
93063,27.2,2014
93065,21.7,2014
93101,39.5,2014
93103,35.8,2014
93105,13.2,2014
93109,16.2,2014
93110,18.3,2014
93111,19.3,2014
93117,17.3,2014
93202,143.5,2014
93203,40.3,2014
93204,22.8,2014
93210,24.7,2014
93212,31,2014
93215,29.1,2014
93219,49.3,2014
93221,18.5,2014
93223,53.1,2014
93230,83,2014
93234,45.1,2014
93235,59.6,2014
93240,80.5,2014
93241,34.5,2014
93245,54.2,2014
93247,30.2,2014
93250,54.1,2014
93257,39.6,2014
93263,29.3,2014
93267,28.1,2014
93268,37.3,2014
93270,29.2,2014
93274,53.2,2014
93277,38.5,2014
93280,20.5,2014
93286,18.7,2014
93291,40.3,2014
93292,41.7,2014
93301,137.2,2014
93304,94.3,2014
93305,99.3,2014
93306,49.8,2014
93307,66.6,2014
93308,60.9,2014
93309,54.4,2014
93311,26.4,2014
93312,20.1,2014
93313,32.9,2014
93314,28.5,2014
93401,30,2014
93402,27.1,2014
93405,14.5,2014
93420,39.2,2014
93422,28.4,2014
93433,39.2,2014
93434,36.1,2014
93436,37.1,2014
93442,20,2014
93444,31.5,2014
93445,34.2,2014
93446,29.3,2014
93449,21.8,2014
93454,39.4,2014
93455,35.1,2014
93458,33,2014
93463,19.4,2014
93465,28.1,2014
93501,80.6,2014
93505,79.6,2014
93510,64.1,2014
93514,34.6,2014
93534,124.7,2014
93535,107.2,2014
93536,35.8,2014
93543,45,2014
93546,41,2014
93550,86.1,2014
93551,35,2014
93552,44.8,2014
93555,66.4,2014
93560,44.5,2014
93561,48.2,2014
93591,66.5,2014
93609,59.5,2014
93610,23.4,2014
93611,29.4,2014
93612,58.7,2014
93614,18.8,2014
93618,36.5,2014
93619,13.7,2014
93620,96.5,2014
93622,22,2014
93625,33.8,2014
93630,29.4,2014
93631,51.9,2014
93635,107.4,2014
93636,17.3,2014
93637,45.9,2014
93638,47.4,2014
93640,29.6,2014
93644,28.3,2014
93646,46,2014
93647,19.5,2014
93648,55.8,2014
93650,78.8,2014
93654,43.6,2014
93656,42.4,2014
93657,38.5,2014
93662,87.1,2014
93701,118.1,2014
93702,73.7,2014
93703,85.8,2014
93704,53.4,2014
93705,76.2,2014
93706,79,2014
93710,53.9,2014
93711,24.3,2014
93720,20.7,2014
93721,60.5,2014
93722,43.8,2014
93723,25.9,2014
93725,58.6,2014
93726,75.2,2014
93727,41,2014
93728,74.5,2014
93730,16.1,2014
93901,91,2014
93905,49.3,2014
93906,60.8,2014
93907,36,2014
93908,10.5,2014
93926,31.5,2014
93927,45.9,2014
93930,17.1,2014
93933,31.5,2014
93940,17.5,2014
93950,32.3,2014
93955,38.1,2014
93960,19.4,2014
94002,22.1,2014
94010,20.8,2014
94014,48.1,2014
94015,33.2,2014
94019,21.6,2014
94024,7.7,2014
94025,21.1,2014
94030,41.5,2014
94040,13.4,2014
94041,11.2,2014
94043,17.7,2014
94044,35.3,2014
94061,27.1,2014
94062,19.7,2014
94063,62,2014
94065,17.9,2014
94066,43.4,2014
94070,19.1,2014
94080,41.4,2014
94085,20.2,2014
94086,11.9,2014
94087,10.9,2014
94089,30.2,2014
94102,118.8,2014
94103,74.7,2014
94107,30.4,2014
94108,13.9,2014
94109,30.5,2014
94110,37.3,2014
94111,29,2014
94112,30.4,2014
94114,15.7,2014
94115,36.3,2014
94116,16.7,2014
94117,27.6,2014
94118,12.4,2014
94121,13.6,2014
94122,15,2014
94123,10.1,2014
94124,90.2,2014
94127,15.5,2014
94130,57.6,2014
94131,10.4,2014
94132,27.6,2014
94133,23.9,2014
94134,38.5,2014
94301,6.7,2014
94303,37.7,2014
94306,5.8,2014
94401,46.4,2014
94402,19.5,2014
94403,23.2,2014
94404,14.3,2014
94501,36.8,2014
94503,45.9,2014
94505,30,2014
94506,15.4,2014
94507,14.8,2014
94509,133.3,2014
94510,40.3,2014
94513,34.4,2014
94517,28.9,2014
94518,39.5,2014
94519,45.2,2014
94520,91,2014
94521,41.4,2014
94523,26.1,2014
94526,13.7,2014
94530,23.2,2014
94531,69.4,2014
94533,94.7,2014
94534,33.9,2014
94536,37.4,2014
94538,35.7,2014
94539,15,2014
94541,86.3,2014
94542,34.5,2014
94544,73.9,2014
94545,85.9,2014
94546,54.5,2014
94547,38.1,2014
94549,21.6,2014
94550,19.3,2014
94551,20.4,2014
94552,16.9,2014
94553,54.9,2014
94555,37.6,2014
94556,11.5,2014
94558,37.8,2014
94559,62.6,2014
94560,54.3,2014
94561,56.2,2014
94563,22.1,2014
94564,31.5,2014
94565,98.6,2014
94566,13.2,2014
94568,18.7,2014
94571,50.2,2014
94572,77.7,2014
94574,33.6,2014
94577,60.6,2014
94578,64.8,2014
94579,48.6,2014
94580,78.2,2014
94582,11.2,2014
94583,18.9,2014
94585,76.2,2014
94587,48.6,2014
94588,15.4,2014
94589,98.9,2014
94590,153,2014
94591,74.8,2014
94595,25.1,2014
94596,17.5,2014
94597,27,2014
94598,15.8,2014
94599,16.1,2014
94601,86.7,2014
94602,43.7,2014
94603,160.7,2014
94605,114,2014
94606,73.4,2014
94607,120.4,2014
94608,86.6,2014
94609,70.4,2014
94610,32.4,2014
94611,23.3,2014
94612,87.9,2014
94618,16.3,2014
94619,62.3,2014
94621,143.2,2014
94702,51.2,2014
94703,53.2,2014
94704,45.7,2014
94705,21.4,2014
94706,23,2014
94707,17.4,2014
94709,17.3,2014
94710,53.6,2014
94801,144.1,2014
94803,59.1,2014
94804,109.9,2014
94805,48.1,2014
94806,69,2014
94901,20.5,2014
94903,22.8,2014
94904,10.1,2014
94920,9.6,2014
94928,33.6,2014
94931,23.4,2014
94941,16.1,2014
94945,17.8,2014
94947,35.8,2014
94949,34.3,2014
94952,30.4,2014
94954,33.9,2014
94960,14.1,2014
94965,28.5,2014
95003,15.9,2014
95005,24.7,2014
95006,18,2014
95008,25.6,2014
95010,44.5,2014
95012,54.4,2014
95014,5.6,2014
95020,48.2,2014
95023,47.2,2014
95032,11.3,2014
95033,13.7,2014
95035,15.2,2014
95037,24,2014
95046,24.7,2014
95050,24.6,2014
95051,19.3,2014
95054,22.9,2014
95060,32.2,2014
95062,21.2,2014
95065,23.2,2014
95066,18.3,2014
95070,8.5,2014
95073,34.9,2014
95076,28.1,2014
95110,33.8,2014
95111,55.3,2014
95112,52.2,2014
95116,61.2,2014
95117,26.5,2014
95118,23.5,2014
95119,32.2,2014
95120,16.6,2014
95121,30.1,2014
95122,46.4,2014
95123,38.7,2014
95124,22.9,2014
95125,27.7,2014
95126,27.3,2014
95127,41,2014
95128,37,2014
95129,10,2014
95130,28.8,2014
95131,20.5,2014
95132,25,2014
95133,28.3,2014
95134,17,2014
95135,11.8,2014
95136,29.4,2014
95138,35,2014
95148,25.1,2014
95202,248,2014
95203,107.3,2014
95204,51.2,2014
95205,65.4,2014
95206,68.6,2014
95207,58.3,2014
95209,47.8,2014
95210,71.9,2014
95212,19.3,2014
95215,44.4,2014
95219,26.3,2014
95222,26.6,2014
95231,66,2014
95237,52.9,2014
95240,33.2,2014
95242,13.3,2014
95249,132.6,2014
95252,33.3,2014
95255,63.7,2014
95301,44.1,2014
95304,26.9,2014
95307,42.3,2014
95315,47.2,2014
95316,52.8,2014
95320,30.1,2014
95322,30.9,2014
95324,36.3,2014
95326,30.7,2014
95327,24.2,2014
95330,56.7,2014
95334,29.8,2014
95336,90.2,2014
95337,66.3,2014
95338,39.5,2014
95340,119.4,2014
95341,82.3,2014
95348,64.4,2014
95350,82.7,2014
95351,84,2014
95354,84.1,2014
95355,52.7,2014
95356,43.7,2014
95357,34.6,2014
95358,71,2014
95360,32.8,2014
95361,39.8,2014
95363,28.2,2014
95365,119,2014
95366,30.2,2014
95367,29.5,2014
95368,36,2014
95370,48.7,2014
95376,86.8,2014
95377,46.2,2014
95380,72.5,2014
95382,35.2,2014
95383,45.9,2014
95386,41.9,2014
95388,42,2014
95391,40.3,2014
95401,37,2014
95403,42.6,2014
95404,35.9,2014
95405,36.6,2014
95407,49.8,2014
95409,30.3,2014
95422,110.4,2014
95423,82.3,2014
95425,28.2,2014
95436,43.4,2014
95437,56.1,2014
95446,42.1,2014
95448,33.5,2014
95451,38.5,2014
95453,44.4,2014
95457,135.9,2014
95458,104.1,2014
95464,87.2,2014
95470,55.7,2014
95472,23.7,2014
95476,21.1,2014
95482,50.4,2014
95485,103.6,2014
95490,66.9,2014
95492,27.7,2014
95501,92.3,2014
95503,57.4,2014
95519,50.9,2014
95521,41.9,2014
95531,38.5,2014
95540,97.2,2014
95542,61.3,2014
95562,70.2,2014
95602,46.8,2014
95603,26.6,2014
95605,77.5,2014
95608,84.2,2014
95610,44,2014
95616,15.3,2014
95618,13.1,2014
95619,116.9,2014
95620,30.4,2014
95621,57.4,2014
95623,37.5,2014
95624,35.8,2014
95626,47,2014
95628,30.7,2014
95630,16.3,2014
95631,27.8,2014
95632,26.8,2014
95640,40.5,2014
95642,97.5,2014
95648,29,2014
95650,17.4,2014
95660,104.2,2014
95661,33.5,2014
95662,50.5,2014
95665,58.4,2014
95666,45.7,2014
95667,33.3,2014
95669,63.4,2014
95670,54.7,2014
95673,45.4,2014
95677,37.3,2014
95678,35,2014
95682,35.8,2014
95683,37.1,2014
95685,46.3,2014
95687,44.5,2014
95688,48,2014
95691,54.1,2014
95694,38.8,2014
95695,47.5,2014
95713,16,2014
95726,40.3,2014
95742,31.6,2014
95746,22.5,2014
95747,22.4,2014
95757,45.7,2014
95758,31.5,2014
95762,14,2014
95765,16.1,2014
95776,36.1,2014
95811,93.8,2014
95814,67.1,2014
95815,122.9,2014
95816,46.6,2014
95817,102.4,2014
95818,43.3,2014
95819,14.9,2014
95820,85.8,2014
95821,105.2,2014
95822,88.1,2014
95823,127.2,2014
95824,101.9,2014
95825,97.9,2014
95826,63,2014
95827,40.5,2014
95828,79.9,2014
95829,41,2014
95831,30.6,2014
95832,114,2014
95833,70.5,2014
95834,56.1,2014
95835,35.1,2014
95838,112.3,2014
95841,80.8,2014
95842,78.5,2014
95843,45.9,2014
95864,32.2,2014
95901,51,2014
95926,41.5,2014
95928,35.8,2014
95932,56.2,2014
95945,87.9,2014
95946,51.2,2014
95948,48.8,2014
95949,28.9,2014
95953,35.9,2014
95954,35.1,2014
95959,56.4,2014
95961,50.4,2014
95963,27.4,2014
95965,54.3,2014
95966,54.2,2014
95969,46,2014
95971,26.4,2014
95973,26.7,2014
95988,45.1,2014
95991,47.1,2014
95993,22,2014
96001,85.9,2014
96002,62.1,2014
96003,36.3,2014
96007,57.7,2014
96013,47.2,2014
96019,72.9,2014
96021,47.4,2014
96022,37.1,2014
96035,88.9,2014
96041,71.9,2014
96064,53.9,2014
96067,25.2,2014
96080,57.9,2014
96093,100.4,2014
96094,56.3,2014
96097,80.6,2014
96101,100.4,2014
96122,39.3,2014
96130,21,2014
96150,17.1,2014
96161,11.1,2014
90001,63,2015
90002,79.5,2015
90003,90.8,2015
90004,32.3,2015
90005,14.2,2015
90006,34,2015
90007,36.9,2015
90008,104.2,2015
90011,48,2015
90012,14.3,2015
90013,87,2015
90014,91.2,2015
90015,55.2,2015
90016,57.2,2015
90017,79.3,2015
90018,51.6,2015
90019,39.7,2015
90020,38.1,2015
90021,148.3,2015
90022,60.3,2015
90023,60.3,2015
90024,15.4,2015
90025,15,2015
90026,28.3,2015
90027,31.7,2015
90028,47.4,2015
90029,41,2015
90031,36.5,2015
90032,42.2,2015
90033,60.1,2015
90034,25.5,2015
90035,31.3,2015
90036,24.5,2015
90037,68,2015
90038,29.8,2015
90039,22.9,2015
90040,36.2,2015
90041,26.5,2015
90042,40.8,2015
90043,94.8,2015
90044,82.4,2015
90045,16.4,2015
90046,20,2015
90047,106.6,2015
90048,16.7,2015
90049,11.2,2015
90056,67.1,2015
90057,46.2,2015
90058,54.7,2015
90059,95.3,2015
90061,87.1,2015
90062,99.3,2015
90063,39.2,2015
90064,19.5,2015
90065,43.6,2015
90066,26.9,2015
90068,14,2015
90069,13.5,2015
90201,40.4,2015
90210,13.8,2015
90211,24.4,2015
90212,26.4,2015
90220,99.6,2015
90221,69.4,2015
90222,89.6,2015
90230,30.2,2015
90232,24.2,2015
90240,18.9,2015
90241,31.8,2015
90242,37.6,2015
90245,18.8,2015
90247,59.5,2015
90248,29,2015
90249,62.4,2015
90250,49.6,2015
90254,9.1,2015
90255,43.9,2015
90260,33.4,2015
90262,47.7,2015
90265,9.7,2015
90266,8.5,2015
90270,45.9,2015
90272,7.8,2015
90274,8.2,2015
90275,10.6,2015
90277,15.5,2015
90278,14,2015
90280,32.8,2015
90291,24,2015
90292,13.7,2015
90293,16.6,2015
90301,71.2,2015
90302,80.8,2015
90303,67.7,2015
90304,39.4,2015
90305,92.6,2015
90401,45,2015
90403,16.8,2015
90404,41.2,2015
90405,15.5,2015
90501,36.2,2015
90502,31.3,2015
90503,17.1,2015
90504,27.2,2015
90505,16.4,2015
90601,45.8,2015
90602,57.4,2015
90603,36,2015
90604,37.4,2015
90605,33.9,2015
90606,31.7,2015
90620,33.5,2015
90621,43.8,2015
90623,15.3,2015
90630,23.6,2015
90631,31.4,2015
90638,28.7,2015
90640,37.9,2015
90650,39.9,2015
90660,39.4,2015
90670,45,2015
90680,43,2015
90701,18.4,2015
90703,26.6,2015
90706,38.6,2015
90710,31.3,2015
90712,162.1,2015
90713,24.6,2015
90715,33.8,2015
90716,48.2,2015
90717,37.1,2015
90720,24.8,2015
90723,41.1,2015
90731,76.8,2015
90732,35.2,2015
90740,17.1,2015
90744,53.3,2015
90745,33.4,2015
90746,50.6,2015
90755,33.8,2015
90802,59.6,2015
90803,12.1,2015
90804,75.9,2015
90805,72.3,2015
90806,87.1,2015
90807,26.7,2015
90808,27.9,2015
90810,59.3,2015
90813,130.7,2015
90814,25.8,2015
90815,17.7,2015
91001,29.2,2015
91006,14.4,2015
91007,15.2,2015
91010,34.9,2015
91011,15.3,2015
91016,30.8,2015
91020,21.2,2015
91024,15.1,2015
91030,17.6,2015
91040,29.8,2015
91042,23.7,2015
91101,18.6,2015
91103,46.5,2015
91104,26.6,2015
91105,12.9,2015
91106,17.1,2015
91107,18.3,2015
91201,25.8,2015
91202,19.9,2015
91203,45.2,2015
91204,49.2,2015
91205,36.8,2015
91206,30.7,2015
91207,21.5,2015
91208,9.1,2015
91214,32.4,2015
91301,13.7,2015
91302,15.2,2015
91303,64.1,2015
91304,42.6,2015
91306,45.5,2015
91307,35.1,2015
91311,27.1,2015
91316,51.2,2015
91320,14.8,2015
91321,40.1,2015
91324,44.8,2015
91325,46.1,2015
91326,16,2015
91331,62.3,2015
91335,53.9,2015
91340,62.2,2015
91342,43.4,2015
91343,57.3,2015
91344,35.1,2015
91345,38.7,2015
91350,24.5,2015
91351,44.4,2015
91352,58.2,2015
91354,14.6,2015
91355,25.3,2015
91356,40.3,2015
91360,15,2015
91361,8.9,2015
91362,20,2015
91364,22.9,2015
91367,30.5,2015
91381,10.6,2015
91384,24.9,2015
91387,43.8,2015
91390,11.8,2015
91401,38.8,2015
91402,70.4,2015
91403,40.8,2015
91405,68.1,2015
91406,48.6,2015
91411,61.8,2015
91423,25.3,2015
91436,23.1,2015
91501,29.8,2015
91502,21.5,2015
91504,23.5,2015
91505,25.7,2015
91506,27.5,2015
91601,43.9,2015
91602,24.7,2015
91604,16.5,2015
91605,62.4,2015
91606,50.9,2015
91607,39.9,2015
91701,27.1,2015
91702,41.3,2015
91706,42.3,2015
91708,39.2,2015
91709,19.2,2015
91710,26.9,2015
91711,17.1,2015
91722,34.7,2015
91723,41.5,2015
91724,35.6,2015
91730,33,2015
91731,37.8,2015
91732,48.5,2015
91733,37.7,2015
91737,19.8,2015
91739,19.3,2015
91740,35.4,2015
91741,24.3,2015
91744,49.8,2015
91745,28.2,2015
91746,33.4,2015
91748,16.2,2015
91750,26.9,2015
91752,40.2,2015
91754,21.6,2015
91755,14,2015
91761,28.3,2015
91762,56.7,2015
91763,45.3,2015
91764,47.1,2015
91765,17.2,2015
91766,51.9,2015
91767,70.3,2015
91768,47.1,2015
91770,22.9,2015
91773,30.9,2015
91775,17,2015
91776,21.5,2015
91780,14.5,2015
91784,16.3,2015
91786,44.6,2015
91789,13.7,2015
91790,35,2015
91791,31,2015
91792,34.1,2015
91801,29.7,2015
91803,20.4,2015
91901,12.1,2015
91902,18.9,2015
91910,38.3,2015
91911,47.2,2015
91913,16.4,2015
91915,10.1,2015
91932,60.8,2015
91941,25.3,2015
91942,33.6,2015
91945,61.2,2015
91950,65.5,2015
91977,38.7,2015
91978,31.3,2015
92007,17.1,2015
92008,14.5,2015
92009,6.4,2015
92010,14.5,2015
92011,10.6,2015
92019,26,2015
92020,49.9,2015
92021,58.8,2015
92024,13,2015
92025,35.8,2015
92026,24.7,2015
92027,28.6,2015
92028,16.6,2015
92029,7.3,2015
92037,7.9,2015
92040,28.4,2015
92054,24.9,2015
92056,28.9,2015
92057,11.9,2015
92058,60.1,2015
92061,55.9,2015
92064,11.4,2015
92065,16.6,2015
92069,14.9,2015
92071,28.8,2015
92078,10.9,2015
92081,28.3,2015
92082,22.2,2015
92083,31.2,2015
92084,28.2,2015
92101,52.9,2015
92102,58.8,2015
92103,53.5,2015
92104,39.7,2015
92105,50.3,2015
92106,20.4,2015
92107,13,2015
92108,16.3,2015
92109,11.6,2015
92110,35.5,2015
92111,23,2015
92113,75.9,2015
92114,76.9,2015
92115,42.2,2015
92116,26.2,2015
92117,27.1,2015
92118,14,2015
92119,23,2015
92120,24.8,2015
92122,12.6,2015
92123,36.6,2015
92124,21.8,2015
92126,23.1,2015
92127,12.6,2015
92128,14.5,2015
92129,18.2,2015
92130,5.4,2015
92131,11.3,2015
92139,37.9,2015
92154,30.3,2015
92173,35.8,2015
92201,44.3,2015
92203,28.6,2015
92211,42.3,2015
92220,61.6,2015
92223,34.7,2015
92225,45.2,2015
92227,85,2015
92230,51.7,2015
92231,34.4,2015
92233,28.6,2015
92234,32,2015
92236,59,2015
92240,58,2015
92241,23.3,2015
92243,66.5,2015
92249,31.6,2015
92250,44.3,2015
92251,47.4,2015
92252,45.4,2015
92253,23.4,2015
92257,84.8,2015
92260,13.7,2015
92262,49.4,2015
92264,32,2015
92270,13.4,2015
92274,17.5,2015
92277,33.1,2015
92284,39.5,2015
92301,95.3,2015
92307,88.4,2015
92308,56,2015
92311,200.6,2015
92313,24.5,2015
92314,35.8,2015
92315,76.2,2015
92316,58.7,2015
92320,37,2015
92324,46.3,2015
92325,88.8,2015
92335,49.8,2015
92336,29.6,2015
92337,32.3,2015
92342,62.6,2015
92344,32.8,2015
92345,73.5,2015
92346,32.3,2015
92354,24.7,2015
92356,88,2015
92359,30.9,2015
92363,129.9,2015
92371,52.7,2015
92372,54.4,2015
92373,27.4,2015
92374,32.7,2015
92376,61.4,2015
92377,44.5,2015
92392,65.1,2015
92394,62.1,2015
92395,93.9,2015
92399,25.9,2015
92404,102.5,2015
92405,81.5,2015
92407,64.2,2015
92408,62.8,2015
92410,96,2015
92411,122.7,2015
92501,87.3,2015
92503,39.6,2015
92504,49.5,2015
92505,43.5,2015
92506,30.9,2015
92507,55.3,2015
92508,18.7,2015
92509,40.5,2015
92530,41.6,2015
92532,98.5,2015
92543,107.1,2015
92544,41.7,2015
92545,48.3,2015
92548,56.4,2015
92551,50.8,2015
92553,58.7,2015
92555,44.8,2015
92557,28,2015
92562,24.9,2015
92563,28.1,2015
92567,31.1,2015
92570,44.1,2015
92571,37.6,2015
92582,30.2,2015
92583,48.6,2015
92584,39.6,2015
92585,27.5,2015
92586,62.3,2015
92587,15.3,2015
92591,31.4,2015
92592,19.9,2015
92595,33,2015
92596,26.7,2015
92602,15.2,2015
92603,17.6,2015
92604,13.3,2015
92606,13,2015
92610,14.6,2015
92612,13.4,2015
92614,16.5,2015
92618,21.4,2015
92620,12.7,2015
92624,35,2015
92625,13.5,2015
92626,20.8,2015
92627,32.6,2015
92629,17.4,2015
92630,18,2015
92637,31.7,2015
92646,22.4,2015
92647,32,2015
92648,19.8,2015
92649,17.1,2015
92651,17.5,2015
92653,17,2015
92655,81.1,2015
92656,13.6,2015
92660,14.3,2015
92663,16.9,2015
92672,21.6,2015
92673,20.5,2015
92675,13.3,2015
92677,17,2015
92679,8.8,2015
92683,31,2015
92688,13.2,2015
92691,24.6,2015
92692,11,2015
92694,8.2,2015
92701,49.5,2015
92703,50.9,2015
92704,25.2,2015
92705,39.8,2015
92706,19.1,2015
92707,28.5,2015
92708,23.9,2015
92780,15,2015
92782,16.1,2015
92801,36.3,2015
92802,30.7,2015
92804,35.1,2015
92805,34.4,2015
92806,42.5,2015
92807,18.6,2015
92808,10.6,2015
92821,24.7,2015
92831,27.6,2015
92832,46.3,2015
92833,33.4,2015
92835,25.7,2015
92840,35.8,2015
92841,30.4,2015
92843,43.3,2015
92844,29.8,2015
92845,21.9,2015
92860,21.4,2015
92865,20.2,2015
92866,36.7,2015
92867,16.1,2015
92868,18.5,2015
92869,21.1,2015
92870,32.1,2015
92879,36.2,2015
92880,28.1,2015
92881,18.4,2015
92882,27.4,2015
92883,20.2,2015
92886,18.6,2015
92887,16.2,2015
93001,37.4,2015
93003,20.4,2015
93004,25.4,2015
93010,29.2,2015
93012,13.3,2015
93013,24.4,2015
93015,27.3,2015
93021,17.8,2015
93022,55.5,2015
93023,19.2,2015
93030,45.6,2015
93033,27.1,2015
93035,34.7,2015
93036,21.4,2015
93041,51,2015
93060,28.9,2015
93063,29.5,2015
93065,24.8,2015
93101,36.9,2015
93103,40.7,2015
93105,21.9,2015
93109,14.1,2015
93110,22.6,2015
93111,33.8,2015
93117,21.3,2015
93202,81.5,2015
93203,31.6,2015
93210,37.4,2015
93212,48.2,2015
93215,28.1,2015
93219,29.5,2015
93221,26.5,2015
93223,51,2015
93230,77.2,2015
93234,52.8,2015
93235,42.3,2015
93240,83.7,2015
93241,24.9,2015
93245,60.1,2015
93247,22.7,2015
93250,46.1,2015
93257,44.7,2015
93263,29,2015
93267,46.6,2015
93268,32.8,2015
93270,44.5,2015
93274,57.3,2015
93277,29.7,2015
93280,29.6,2015
93285,43.3,2015
93286,29,2015
93291,40.8,2015
93292,32.8,2015
93301,153.4,2015
93304,106.7,2015
93305,111.1,2015
93306,48.9,2015
93307,71.4,2015
93308,66.5,2015
93309,61.5,2015
93311,25.6,2015
93312,18.6,2015
93313,36.9,2015
93314,19.2,2015
93401,32.1,2015
93402,42.7,2015
93405,10.4,2015
93420,32.9,2015
93422,27.7,2015
93433,42.7,2015
93434,64.1,2015
93436,33.6,2015
93442,23.6,2015
93444,37.4,2015
93445,34.5,2015
93446,37,2015
93451,51.8,2015
93454,57.6,2015
93455,31.9,2015
93458,32.5,2015
93460,37.3,2015
93463,24.3,2015
93465,25.2,2015
93501,85.6,2015
93505,81.6,2015
93510,27.7,2015
93514,37.4,2015
93534,113.9,2015
93535,101,2015
93536,34,2015
93543,64.2,2015
93546,35,2015
93550,83.8,2015
93551,32.4,2015
93552,54,2015
93555,70.6,2015
93560,53.4,2015
93561,50.9,2015
93591,89.6,2015
93609,47.4,2015
93610,28.7,2015
93611,22.7,2015
93612,65.3,2015
93614,17.1,2015
93618,43.2,2015
93619,10.8,2015
93620,92.8,2015
93622,43.1,2015
93625,54.7,2015
93630,21.5,2015
93631,43.2,2015
93635,114.7,2015
93636,24.4,2015
93637,56.4,2015
93638,54.9,2015
93640,28.1,2015
93644,16.3,2015
93646,62,2015
